ID,Name,Log_Name,Subtitle,Long_Subtitle,Average_User_Rating,User_Rating_Count,Price,Age_Rating,Languages,Cant_Language,sn_english,Size,MB_Size,Primary_Genre,genero_1,genero_2,genero_3,Current_Version_Release_Date,,Meses_Publicada
1230425721,Tank Cannon Shooting  Warzone Simulator game,6,,0,0,0,0,4,EN,1,1,54032384,54,Games, Entertainment, Simulation, Strategy,29/04/2017,30/11/2019,32
1230737058,Boxy Ball,2,,0,0,0,0,4,EN,1,1,16216064,16,Games, Entertainment, Strategy, Casual,28/04/2017,30/11/2019,32
1230806864,Shadow Jet fighter Elite Air Combat,6,Battle invader game play,4,0,0,0,4,EN,1,1,19132416,19,Games, Sports, Strategy, Simulation,04/09/2017,30/11/2019,27
1230810704,Evil Empires War,3,,0,2,67,0,9,AR- CA- CS- DA- NL- EN- FI- FR- DE- EL- HE- HU- ID- IT- JA- KO- MS- NB- PL- PT- RO- RU- ZH- SK- ES- SV- TH- ZH- TR- UK- VI,31,1,19590144,20,Games, Strategy, Action, Entertainment,28/04/2017,30/11/2019,32
1230853601,Kingdom TDCastle Defense,3,,0,0,0,0,9,EN,1,1,191912960,192,Games, Action, Sports, Strategy,29/04/2017,30/11/2019,32
1230863103,Chess Moves,2,,0,0,0,0,4,EN- HI- KN- MR- RU- TA,6,1,47396864,47,Games, Board, Strategy,NA,02/05/2019,30/11/2019,7
1230892664,Smashing Four,2,PvP Multiplayer Smash Hit,4,4.5,6239,0,9,ZH- CS- EN- FR- DE- IT- JA- KO- PT- RU- ES- TR,12,1,280869888,281,Games, Strategy,NA,NA,30/07/2019,30/11/2019,4
1230918083,Super Star Crazy Chef,4,,0,0,0,0,4,EN,1,1,164895744,165,Games, Puzzle, Strategy, Entertainment,28/04/2017,30/11/2019,32
1231003149,Gobang Play,2,Just like directing the army,5,0,0,0,4,EN,1,1,9116672,9,Games, Entertainment, Card, Strategy,02/04/2018,30/11/2019,20
1231085864,Jurassic World Alive,3,Discover Jurassic Dinosaurs,3,4.5,54181,0,17,EN- FR- DE- IT- JA- PT- RU- ES- ZH,9,1,1009284096,1009,Games, Strategy, Adventure,NA,25/07/2019,30/11/2019,4
1231271974,ACCommander,1,,0,0,0,0.99,4,EN,1,1,627919872,628,Games, Education, Strategy, Simulation,05/05/2017,30/11/2019,31
1231291405,Stone Break Flip Jump Hex in Seconds,7,,0,5,17,0,4,EN,1,1,81865728,82,Games, Strategy,NA,NA,14/05/2017,30/11/2019,31
1231343524,Toy Attack,2,,0,3,128,0,12,EN- FR- DE- IT- JA- KO- PT- RU- ZH- ES- ZH- VI,12,1,108628992,109,Games, Entertainment, Strategy, Simulation,04/04/2018,30/11/2019,20
1231396289,BitHatcher,1,BitHatcher Battle of Pets,4,0,0,0,9,EN,1,1,21033984,21,Games, Entertainment, Strategy,NA,21/03/2018,30/11/2019,21
1231442686,Blindfold Home Run Derby,4,,0,0,0,0,4,EN,1,1,28560384,29,Games, Sports, Strategy, Sports,31/03/2019,30/11/2019,8
1231454157,Color Catch,2,,0,0,0,0,4,EN,1,1,6323200,6,Games, Entertainment, Strategy,NA,04/05/2017,30/11/2019,31
1231463098,Tap Boss  Rpg Clicker,4,,0,0,0,0,12,EN- FR- DE- KO- RU- ZH- ES- ZH,8,1,83719168,84,Games, Strategy, Role Playing, Entertainment,13/05/2017,30/11/2019,31
1231464240,Bloody West Infamous Legends,4,,0,4.5,1110,0,17,NL- EN- FR- DE- IT- PL- PT- RU- ES- TR,10,1,226691072,227,Games, Strategy,NA,NA,30/04/2019,30/11/2019,7
1231472720,Dino Evolution Clicker,3,,0,0,0,0,4,EN,1,1,167910400,168,Games, Strategy, Entertainment, Family,03/05/2017,30/11/2019,31
1231490701,Puzzle Switch,2,,0,0,0,0.99,4,EN,1,1,22590464,23,Games, Strategy, Puzzle,NA,19/06/2017,30/11/2019,30
1231491435,Elves vs Dwarves,3,,0,2,342,0,12,CA- ZH- HR- CS- DA- NL- EN- FI- FR- DE- EL- HU- ID- IT- JA- KO- MS- NB- PL- PT- RO- RU- ZH- SK- ES- SV- TH- ZH- TR- UK- VI,31,1,555947008,556,Games, Strategy, Simulation,NA,24/07/2019,30/11/2019,4
1231531255,BreakLock  Find the pattern,4,,0,0,0,0.99,4,EN,1,1,5062656,5,Games, Puzzle, Strategy,NA,04/05/2017,30/11/2019,31
1231712057,Game A Day Avoidance,4,,0,0,0,0,4,EN,1,1,50860032,51,Games, Casual, Entertainment, Strategy,16/05/2017,30/11/2019,31
1231722629,Cute Infinity Blocks,3,,0,0,0,0,4,EN,1,1,60164096,60,Games, Strategy, Entertainment, Casual,06/05/2017,30/11/2019,31
1231733504,Flap Flag  Get to Know National flags by the game,10,Know National flag by the game,6,0,0,1.99,4,EN- ZH- ZH,3,1,44871680,45,Games, Strategy, Puzzle, Entertainment,04/09/2017,30/11/2019,27
1231776448,Universal Battle 2,3,,0,5,6,0,4,EN,1,1,73216000,73,Games, Strategy, Board,NA,19/04/2019,30/11/2019,8
1231814761,Word Wipe,2,,0,2,5,0,4,EN,1,1,46417920,46,Games, Strategy, Entertainment, Word,13/05/2017,30/11/2019,31
1231869213,Knuckle blast,2,,0,0,0,0.99,4,EN,1,1,41960448,42,Games, Puzzle, Strategy,NA,03/05/2017,30/11/2019,31
1231869283,Travelling Spaceman  A Great Puzzle Game,6,,0,0,0,0,4,EN,1,1,30146560,30,Games, Puzzle, Strategy,NA,04/05/2017,30/11/2019,31
1231870586,Golden Gate City,3,,0,0,0,11.99,4,EN,1,1,82725888,83,Games, Education, Board, Strategy,03/05/2017,30/11/2019,31
1231870781,Banana Ben,2,,0,0,0,2.99,4,EN,1,1,60707840,61,Games, Puzzle, Strategy,NA,03/05/2017,30/11/2019,31
1231910496,Magicians Hot dog store Tycoon,5,,0,0,0,0,4,EN,1,1,83320832,83,Games, Strategy, Simulation,NA,19/05/2017,30/11/2019,31
1231927233,CATSPicture Puzzle Stars,3,,0,0,0,0,4,EN,1,1,99106816,99,Games, Entertainment, Puzzle, Strategy,29/05/2017,30/11/2019,31
1232061909,Jack Adventures | Draw Your Own Adventure,7,,0,0,0,0,4,EN,1,1,54104064,54,Games, Casual, Strategy, Entertainment,04/05/2017,30/11/2019,31
1232076299,Mbrane,1,A Strategy Game Like No Other,6,5,12,0,4,EN,1,1,162418688,162,Games, Board, Education, Strategy,27/03/2018,30/11/2019,20
1232080718,Pirate Dungeon,2,,0,0,0,0,4,EN,1,1,24654848,25,Games, Entertainment, Strategy, Adventure,04/05/2017,30/11/2019,31
1232104062,Tabletop Soccer Lite,3,,0,0,0,0,4,EN,1,1,224684032,225,Games, Strategy, Sports, Sports,04/05/2017,30/11/2019,31
1232149400,Guard Tower Fun Hidden Object Games Crime Scene,8,,0,0,0,0,4,EN,1,1,20477952,20,Games, Entertainment, Strategy, Puzzle,06/05/2017,30/11/2019,31
1232153983,Cat in the woods,4,,0,0,0,0,9,EN- JA- KO,3,1,48771072,49,Games, Casual, Strategy,NA,05/06/2018,30/11/2019,18
1232160506,Button Line,2,,0,0,0,0,4,EN,1,1,35393536,35,Games, Trivia, Entertainment, Strategy,24/05/2017,30/11/2019,31
1232206413,DotaArmory  Dota 2 Statistics,4,Track victory in MOBA Dota 2,6,0,0,0,4,EN- DE- RU,3,1,53186560,53,Games, Strategy,NA,NA,10/02/2019,30/11/2019,10
1232246284,Town Tycoon,2,,0,0,0,0.99,4,EN,1,1,4982784,5,Games, Strategy, Simulation, Entertainment,09/06/2017,30/11/2019,30
1232320041,London Builder,2,,0,0,0,11.99,4,EN,1,1,68541440,69,Games, Board, Strategy, Education,05/05/2017,30/11/2019,31
1232355066,Cue Billiard Club  Pool Ball,5,,0,0,0,0,4,EN,1,1,77429760,77,Games, Entertainment, Strategy, Sports,05/05/2017,30/11/2019,31
1232375138,FreeCell Cash Money App,4,Win Real Money Playing Cards,5,4.5,169,0,17,EN,1,1,213073920,213,Games, Strategy, Card, Entertainment,21/08/2018,30/11/2019,16
1232440829,Ladder Soldier,2,,0,0,0,0,9,EN,1,1,10534912,11,Games, Entertainment, Family, Strategy,24/05/2017,30/11/2019,31
1232534985,Alien Day The Space Invasion,5,,0,0,0,0,4,EN,1,1,121645056,122,Games, Strategy, Entertainment, Action,24/05/2017,30/11/2019,31
1232541754,Pixel Dash  Test Your Reaction Speed Game,7,Its fast really fast,4,0,0,0,4,EN,1,1,33297408,33,Games, Casual, Entertainment, Strategy,15/06/2017,30/11/2019,30
1232577839,Infinit Bike Runner,3,,0,0,0,0,9,EN,1,1,63987712,64,Games, Racing, Strategy,NA,06/05/2017,30/11/2019,31
1232584650,Penguin Jumping In Water  Kids Game,6,,0,0,0,0,4,EN,1,1,6348800,6,Games, Strategy, Adventure, Entertainment,06/05/2017,30/11/2019,31
1232586514,Boxing The Champion  Strategy,4,,0,0,0,0,4,EN,1,1,6406144,6,Games, Strategy, Action, Entertainment,08/05/2017,30/11/2019,31
1232587950,Collect The Flowers  Girls Game,5,,0,0,0,0,4,EN,1,1,6389760,6,Games, Adventure, Entertainment, Strategy,08/05/2017,30/11/2019,31
1232588540,Duel of Signs,3,Rediscover the Kemps,3,0,0,0,9,HR- DA- NL- EN- FI- FR- DE- IT- NO- PL- PT- SR- ES,13,1,306109440,306,Games, Strategy, Card,NA,26/07/2018,30/11/2019,16
1232704192,Epic Battle Sim World of War,6,,0,4.5,288,0,9,EN,1,1,171802624,172,Games, Strategy, Simulation,NA,29/06/2019,30/11/2019,5
1232719919,Doona,1,,0,5,5,0,12,EN,1,1,109340672,109,Games, Role Playing, Strategy,NA,30/05/2018,30/11/2019,18
1232746375,Rain Drop,2,A Game For a Rainy Day,6,0,0,0,4,EN,1,1,19584000,20,Games, Strategy, Entertainment, Casual,01/09/2017,30/11/2019,27
1232791258,Battleheart 2,2,,0,4,687,3.99,12,EN,1,1,459435008,459,Games, Entertainment, Strategy, Role Playing,26/07/2018,30/11/2019,16
1233004509,Dungeoneers,1,Classic Dungeon Adventuring,3,3.5,6,0,12,EN,1,1,15980544,16,Games, Role Playing, Entertainment, Strategy,06/10/2018,30/11/2019,14
1233020156,Zombies Defense vs Wizard Swamp Road Shooting Game,8,,0,3,6,0,9,EN,1,1,437855232,438,Games, Adventure, Strategy, Photo & Video,11/05/2017,30/11/2019,31
1233048147,Epic Medieval Battle Simulator,4,Ultimate War Strategy Game,4,2.5,129,0,9,EN,1,1,152649728,153,Games, Entertainment, Strategy, Simulation,06/09/2017,30/11/2019,27
1233065153,Push the Circles Extreme,4,,0,0,0,0,4,DE,1,0,261197824,261,Games, Strategy,NA,NA,28/04/2019,30/11/2019,7
1233150657,Over Space,2,Spaceships MMO SLG + RPG,5,3,14,0,17,EN,1,1,427601920,428,Games, Role Playing, Strategy,NA,17/12/2018,30/11/2019,12
1233200116,Battle Cards  Savage Heroes,4,Compete & Upgrade Packs&Traits,4,4.5,7,0,9,EN,1,1,186962944,187,Games, Strategy, Role Playing,NA,29/05/2018,30/11/2019,18
1233231772,Roll O rama,3,,0,0,0,2.99,4,EN,1,1,32077824,32,Games, Adventure, Strategy,NA,12/05/2017,30/11/2019,31
1233242956,Candy Evolution Clicker,3,,0,5,5,0,4,EN,1,1,171342848,171,Games, Entertainment, Strategy, Family,11/05/2017,30/11/2019,31
1233303452,Ke1,1,,0,0,0,0,4,EN,1,1,17329152,17,Games, Strategy,NA,NA,19/05/2017,30/11/2019,31
1233312899,Spinner Evolution  Merge It,4,Can you collect them all,5,4.5,269,0,4,EN,1,1,30856192,31,Games, Strategy, Entertainment, Action,31/07/2019,30/11/2019,4
1233321617,Dog Evolution Clicker,3,,0,0,0,0,4,EN,1,1,170748928,171,Games, Strategy, Entertainment, Family,11/05/2017,30/11/2019,31
1233325407,Magicians Hot dog store Tycoon PRO,6,,0,0,0,0.99,4,EN,1,1,83320832,83,Games, Simulation, Strategy,NA,19/05/2017,30/11/2019,31
1233383155,Venturist,1,,0,0,0,0,4,EN,1,1,23279616,23,Games, Puzzle, Strategy,NA,18/05/2017,30/11/2019,31
1233445239,ClanHQ,1,,0,3,148,0,4,EN- FR- DE- IT- PT- ES,6,1,94185472,94,Games, Social Networking, Strategy,NA,19/07/2019,30/11/2019,4
1233576366,Vault Scramble,2,,0,0,0,0,4,EN,1,1,99920896,100,Games, Entertainment, Strategy, Casual,09/05/2017,30/11/2019,31
1233775751,Bouncing Ball Pass Lite,4,,0,0,0,0,4,EN,1,1,20493312,20,Games, Casual, Education, Strategy,15/05/2017,30/11/2019,31
1233888704,Mighty Maru,2,Compatible with the Nex Band,5,4.5,11,0,9,EN,1,1,244493312,244,Games, Entertainment, Strategy,NA,14/08/2017,30/11/2019,28
1233996756,New York Simulation,3,,0,0,0,11.99,4,EN,1,1,59139072,59,Games, Simulation, Strategy, Travel,11/05/2017,30/11/2019,31
1233998663,Oagre defence,2,,0,0,0,2.99,9,EN,1,1,39981056,40,Games, Strategy, Action,NA,11/05/2017,30/11/2019,31
1233999411,Toll Dungeon Escape  an puzzle escape game,7,,0,0,0,0,4,CS- NL- EN- FR- DE- IT- JA- KO- PL- PT- RU- ZH- ES- SV- ZH- TR,16,1,21903360,22,Games, Puzzle, Strategy, Entertainment,15/05/2017,30/11/2019,31
1234015624,Spartan Glory Adventure,3,,0,0,0,0,4,EN,1,1,35273728,35,Games, Strategy, Adventure,NA,02/06/2017,30/11/2019,30
1234035310,Close Air Support Hero,4,Epic Battles Daily,3,4,28,0,9,EN,1,1,178177024,178,Games, Simulation, Strategy,NA,05/02/2018,30/11/2019,22
1234067938,Million Penguins,2,,0,0,0,0,4,EN- ZH,2,1,44064768,44,Games, Entertainment, Simulation, Strategy,16/06/2017,30/11/2019,30
1234067947,Million Polar Bears,3,,0,0,0,0,4,EN- ZH,2,1,42606592,43,Games, Simulation, Entertainment, Strategy,12/05/2017,30/11/2019,31
1234075889,BIG CARSPEED LEAP,3,,0,0,0,0,4,EN- ZH- ZH,3,1,123772928,124,Games, Sports, Entertainment, Strategy,12/05/2017,30/11/2019,31
1234093285,Build & Defend,3,,0,0,0,0,9,EN,1,1,476161024,476,Games, Strategy,NA,NA,17/09/2018,30/11/2019,15
1234101526,20 Squares Royal Game of Ur,6,An ancient game of strategy,5,4,14,0.99,4,EN,1,1,40439808,40,Games, Board, Strategy, Education,23/04/2019,30/11/2019,7
1234110279,Point and Shoot Ball Game,5,The most challenging ball game,5,4.5,8,0,4,EN,1,1,17722368,18,Games, Strategy, Casual,NA,01/08/2019,30/11/2019,4
1234131104,MinuteMonsters,1,timekilling RPG,2,5,18,0,4,EN- JA,2,1,69685248,70,Games, Entertainment, Strategy, Role Playing,07/07/2017,30/11/2019,29
1234141457,Block Puzzle Duel,3,,0,0,0,0,4,EN- KO,2,1,61601792,62,Games, Strategy, Puzzle,NA,04/07/2017,30/11/2019,29
1234145295,Unlock Rope,2,,0,0,0,0,4,CS- NL- EN- FR- DE- IT- JA- KO- PL- PT- RU- ZH- ES- SV- ZH- TR,16,1,29281280,29,Games, Entertainment, Puzzle, Strategy,05/02/2018,30/11/2019,22
1234269987,Block Puzzle  Candy,3,,0,0,0,0,4,EN,1,1,116048896,116,Games, Puzzle, Strategy,NA,12/10/2017,30/11/2019,26
1234446615,Stormbound,1,Kingdom Wars,2,4.5,6082,0,9,EN- FR- DE- IT- JA- KO- PT- RU- ZH- ES- ZH,11,1,364777472,365,Games, Strategy, Card,NA,17/05/2019,30/11/2019,7
1234460723,Bouncing Ball Kids Game,4,,0,0,0,0,4,EN,1,1,5496832,5,Games, Puzzle, Strategy, Entertainment,21/05/2017,30/11/2019,31
1234554612,Magic Fruit Buster  Fruit Jam,5,,0,0,0,0,4,EN,1,1,132602880,133,Games, Puzzle, Strategy, Entertainment,04/06/2017,30/11/2019,30
1234698485,Impossible TAP,2,,0,0,0,2.99,4,EN,1,1,18249728,18,Games, Strategy, Casual,NA,16/05/2017,30/11/2019,31
1234709669,IM GAME,2,,0,0,0,0.99,4,EN- FR- DE- IT- ZH- ES,6,1,259603456,260,Games, Board, Strategy, Entertainment,03/01/2019,30/11/2019,11
1234781319,Rabbit Evolution | Mutant Bunny Clicker Game,7,,0,4.5,248,0,4,EN,1,1,64699392,65,Games, Family, Strategy, Entertainment,01/06/2017,30/11/2019,30
1234800455,Rail Tycoon,2,,0,0,0,1.99,4,EN,1,1,10137600,10,Games, Entertainment, Strategy, Simulation,19/06/2019,30/11/2019,5
1234830765,Heroes Of Myths  Warriors Of Gods,6,,0,3.5,5,0,4,EN- ZH,2,1,42217472,42,Games, Action, Strategy,NA,16/05/2017,30/11/2019,31
1234837874,Be A Man Do The Right Thing,7,Funniest Game of the Year,5,4,7,0,9,EN,1,1,299440128,299,Games, Strategy, Puzzle, Entertainment,04/07/2018,30/11/2019,17
1234849699,Teddy Bear Escape  a fun games,6,,0,0,0,0,4,CS- NL- EN- FR- DE- IT- JA- KO- PL- PT- RU- ZH- ES- SV- ZH- TR,16,1,29023232,29,Games, Strategy, Entertainment, Puzzle,16/05/2017,30/11/2019,31
1234889315,Zombie & Lover  Save LoverNever Give Up,7,,0,3,6,0,9,CS- NL- EN- FR- DE- IT- JA- KO- PL- PT- RU- ZH- ES- SV- ZH- TR,16,1,29016064,29,Games, Strategy, Trivia,NA,16/05/2017,30/11/2019,31
1234895316,Palace City Seoul,3,,0,0,0,11.99,4,EN,1,1,50883584,51,Games, Strategy, Board, Travel,16/05/2017,30/11/2019,31
1234993891,Kings of the Vale,4,,0,0,0,0,9,EN,1,1,359554048,360,Games, Puzzle, Strategy, Entertainment,26/11/2018,30/11/2019,12
1235014422,Lords of the Arena Heroes,5,Become a legend of the arena,6,5,58,0,12,EN,1,1,279552000,280,Games, Strategy,NA,NA,29/04/2019,30/11/2019,7
1235177619,Pearl Popper,2,Pop those pearls,3,0,0,0,4,EN,1,1,213097472,213,Games, Entertainment, Casual, Strategy,26/06/2017,30/11/2019,30
1235319395,Box Puzzle 3D,3,,0,0,0,0,4,EN,1,1,83544064,84,Games, Strategy, Puzzle,NA,16/05/2017,30/11/2019,31
1235364121,Teddy Bear Escape Game  a boy escape game,8,,0,0,0,0,4,CS- NL- EN- FR- DE- IT- JA- KO- PL- PT- RU- ZH- ES- SV- ZH- TR,16,1,31144960,31,Games, Puzzle, Strategy, Entertainment,16/05/2017,30/11/2019,31
1235387591,Dual Match 3,3,Nifty puzzler- simple yet deep,5,4.5,38,0,4,AR- EN- FR- DE- IT- JA- KO- PT- RU- ZH- ES- ZH,12,1,134140928,134,Games, Strategy, Puzzle, Entertainment,17/11/2018,30/11/2019,13
1235463036,Zombies Attack  House Defense,4,,0,0,0,0,4,EN,1,1,60618752,61,Games, Casual, Strategy,NA,21/06/2017,30/11/2019,30
1235507377,Turtle Cannon Bomb Toss,4,,0,0,0,0,4,EN,1,1,38599680,39,Games, Puzzle, Strategy,NA,04/06/2017,30/11/2019,30
1235530695,Pikesio Brutal Squad,3,Easy io game and unblocked fun,6,4.5,366,0,4,EN,1,1,139959296,140,Games, Strategy, Action,NA,25/01/2019,30/11/2019,10
1235536470,Turtle Cannon Bomb Toss Pro,5,,0,0,0,2.99,4,EN,1,1,38599680,39,Games, Strategy, Puzzle,NA,10/06/2017,30/11/2019,30
1235557817,Army Men Strike Toy Soldiers,5,Military Battle RTS Simulator,4,4.5,89891,0,12,AR- BN- BG- CA- ZH- HR- CS- DA- NL- EN- FI- FR- DE- EL- GU- HE- HI- HU- ID- IT- JA- KN- KO- LV- MS- ML- MR- NB- FA- PL- PT- PA- RO- RU- ZH- SK- SL- ES- SV- TA- TE- TH- ZH- TR- UK- VI,46,1,223431680,223,Games, Strategy, Role Playing,NA,02/08/2019,30/11/2019,4
1235561618,BoneBone  Tower Defence,3,Rise of the Deathlord,4,0,0,0,9,EN,1,1,220204032,220,Games, Casual, Strategy,NA,10/06/2017,30/11/2019,30
1235562902,Bomb Diffuse,2,,0,0,0,0,4,EN,1,1,182282240,182,Games, Casual, Strategy, Entertainment,28/05/2017,30/11/2019,31
1235569398,Mafia City War of Underworld,5,Thats How Mafia Works,4,5,88542,0,17,AR- EN- FR- DE- IT- JA- KO- RU- ZH- ES- ZH- TR,12,1,180564992,181,Games, Strategy,NA,NA,13/07/2019,30/11/2019,5
1235709487,BeeFense,1,,0,0,0,1.99,9,EN,1,1,114971648,115,Games, Strategy, Action,NA,15/09/2017,30/11/2019,27
1235863443,Sid Meiers Civilization VI,4,Build Conquer Inspire,3,3.5,6856,0,12,EN- FR- DE- IT- JA- KO- PL- PT- RU- ZH- ES- ZH,12,1,3716897792,3717,Games, Entertainment, Strategy, Simulation,23/07/2019,30/11/2019,4
1235874956,Ears Deal Or Not,4,,0,0,0,0,4,EN,1,1,18542592,19,Games, Strategy, Entertainment,NA,02/01/2019,30/11/2019,11
1235944793,Escape from Silent Hill,4,Hurry up and escape,4,3.5,287,0,4,EN- ZH- ZH,3,1,107787264,108,Games, Entertainment, Strategy, Trivia,19/12/2018,30/11/2019,12
1235945929,Fish & Bird,3,,0,0,0,0,4,AR- EN- FR- DE- HE- HI- ID- IT- JA- KO- PL- PT- RU- ZH- ES- TH- ZH- TR- VI,19,1,31240192,31,Games, Puzzle, Strategy,NA,31/05/2017,30/11/2019,30
1235962152,BRAINPOWER,1,,0,0,0,0,4,EN- JA- KO,3,1,45019136,45,Games, Trivia, Entertainment, Strategy,16/05/2017,30/11/2019,31
1235962159,Monster King Defense,3,,0,0,0,0,12,EN,1,1,133761024,134,Games, Strategy, Action, Entertainment,18/05/2017,30/11/2019,31
1235988144,Reverse it board game,4,,0,0,0,0,4,EN,1,1,27563008,28,Games, Strategy, Board,NA,16/05/2017,30/11/2019,31
1235989940,Cater Cate,2,,0,0,0,0,4,EN- ZH- ZH,3,1,37956608,38,Games, Puzzle, Food & Drink, Strategy,30/05/2017,30/11/2019,30
1236004776,Fit the Ballz ~ make 10 x 10 blocks w- balls game,12,Easy to learn and addictive,5,4,33,0,4,EN,1,1,20440064,20,Games, Strategy, Puzzle, Entertainment,22/08/2017,30/11/2019,28
1236091612,Strawberry Evolution Clicker,3,,0,5,5,0,4,EN,1,1,170974208,171,Games, Strategy, Entertainment, Family,16/05/2017,30/11/2019,31
1236206265,Hamster Evolution Clicker,3,,0,0,0,0,4,EN,1,1,168176640,168,Games, Entertainment, Family, Strategy,28/06/2017,30/11/2019,30
1236310887,Crystal Crave,2,,0,0,0,0,4,EN,1,1,193060864,193,Games, Casual, Strategy,NA,26/06/2017,30/11/2019,30
1236453192,Would you Unblock Pipe Plumber ?,6,,0,0,0,0,4,EN,1,1,67313664,67,Games, Strategy, Navigation,NA,17/05/2017,30/11/2019,31
1236460361,Surch,1,,0,4,6,0,17,EN,1,1,62992384,63,Games, Strategy, Entertainment, Racing,08/11/2017,30/11/2019,25
1236470181,Gangland zombies,2,,0,0,0,2.99,9,EN,1,1,38969344,39,Games, Strategy, Action,NA,17/05/2017,30/11/2019,31
1236520737,How AI destroys humans,4,,0,0,0,0,12,ZH- EN- JA- KO,4,1,57582592,58,Games, Strategy,NA,NA,25/05/2017,30/11/2019,31
1236537612,Globalls,1,Globalls  New Arcade Game,4,0,0,0,4,EN,1,1,160557056,161,Games, Entertainment, Strategy, Casual,11/10/2017,30/11/2019,26
1236569038,Sugar loop story,3,,0,0,0,0.99,4,EN,1,1,30587904,31,Games, Casual, Strategy,NA,17/05/2017,30/11/2019,31
1236581367,MooMooio Mobile,2,,0,3.5,760,0,4,EN,1,1,9545728,10,Games, Action, Strategy, Sports,17/05/2017,30/11/2019,31
1236598598,Ball Crash Jump Dots from Down,6,,0,5,31,0,4,EN,1,1,22996992,23,Games, Strategy,NA,NA,01/06/2017,30/11/2019,30
1236623095,Tanks Cargo Train Driving Sim,5,,0,0,0,0,4,EN,1,1,111726592,112,Games, Simulation, Entertainment, Strategy,24/05/2017,30/11/2019,31
1236650266,Hospital Madness 2,3,,0,0,0,3.99,12,EN,1,1,313512960,314,Games, Strategy, Entertainment, Simulation,18/07/2017,30/11/2019,29
1236654088,StoreRace,1,,0,0,0,0,12,EN,1,1,148338688,148,Games, Education, Strategy, Board,04/04/2018,30/11/2019,20
1236683584,San Francisco Tycoon,3,,0,0,0,11.99,4,EN,1,1,62475264,62,Games, Strategy, Board, Travel,17/05/2017,30/11/2019,31
1236717335,Emoji Factory 3D,3,Addictive one touch gameplay,4,0,0,0,4,EN,1,1,86856704,87,Games, Casual, Strategy,NA,14/10/2017,30/11/2019,26
1236781419,Aetherspace  Starship combat,3,,0,0,0,0,12,EN,1,1,139469824,139,Games, Role Playing, Strategy,NA,26/07/2017,30/11/2019,29
1236846171,Mutant Fighting Arena,3,Turn based multiplayer game,4,4.5,30,0,9,CS- DA- NL- EN- FI- FR- DE- EL- HE- ID- IT- JA- KO- MS- NB- PL- PT- RU- ZH- ES- SV- TH- ZH- TR- VI,25,1,75266048,75,Games, Strategy, Action,NA,08/11/2017,30/11/2019,25
1236846171,Mutant Fighting Arena,3,Turn based multiplayer game,4,4.5,30,0,9,CS- DA- NL- EN- FI- FR- DE- EL- HE- ID- IT- JA- KO- MS- NB- PL- PT- RU- ZH- ES- SV- TH- ZH- TR- VI,25,1,75266048,75,Games, Strategy, Action,NA,08/11/2017,30/11/2019,25
1236854358,Fantasy FreeCell,2,,0,0,0,0.99,4,EN,1,1,101326848,101,Games, Card, Strategy,NA,17/05/2017,30/11/2019,31
1236884636,NAPCON Games  Fuel Blender,4,,0,0,0,0,4,EN,1,1,131493888,131,Games, Strategy, Education, Puzzle,22/11/2017,30/11/2019,25
1236987087,Train to Gensan,3,,0,5,12,0,12,EN,1,1,157883392,158,Games, Strategy, Action,NA,01/12/2017,30/11/2019,24
1236996564,Defenders of the Southern Border,5,,0,0,0,0,9,EN,1,1,62735360,63,Games, Strategy,NA,NA,28/06/2017,30/11/2019,30
1237058222,Atom Pop,2,,0,5,11,0,4,EN,1,1,64769024,65,Games, Puzzle, Strategy,NA,10/05/2018,30/11/2019,19
1237069366,Stickman BattleDefenders  Tower Defense Strategy,5,,0,0,0,0,12,CS- DA- NL- EN- FR- DE- HE- IT- JA- KO- NB- PL- PT- RU- ZH- ES- SV- ZH- TR,19,1,49985536,50,Games, Strategy, Casual,NA,19/05/2017,30/11/2019,31
1237101535,Rome Defenders The First Wave,5,,0,0,0,1.99,9,EN,1,1,179310592,179,Games, Strategy, Puzzle,NA,18/11/2017,30/11/2019,25
1237240499,Castle of Doom,3,,0,0,0,0.99,9,EN,1,1,39499776,39,Games, Strategy, Puzzle,NA,19/05/2017,30/11/2019,31
1237247828,Ladybug BOOM,2,,0,0,0,0,9,EN,1,1,58696704,59,Games, Puzzle, Strategy,NA,19/05/2017,30/11/2019,31
1237303827,Ball Slide,2,Slide the ball into the target,6,5,5,0,4,EN,1,1,96661504,97,Games, Entertainment, Casual, Strategy,15/07/2017,30/11/2019,29
1237369001,Ukraine Simulator PRO 2,4,,0,0,0,1.99,12,EN- FR- DE- PT- RU- ES- UK,7,1,86086656,86,Games, Strategy, Simulation,NA,15/06/2017,30/11/2019,30
1237369024,United Kingdom Simulator 2,4,,0,0,0,0,12,EN- FR- DE- PT- RU- ES- UK,7,1,85036032,85,Games, Simulation, Strategy,NA,15/06/2017,30/11/2019,30
1237370187,USA Simulator Pro 2,4,,0,0,0,1.99,12,EN- FR- DE- PT- RU- ES- UK,7,1,86580224,87,Games, Simulation, Strategy,NA,15/06/2017,30/11/2019,30
1237370385,USA Simulator 2,3,,0,3,10,0,12,EN- FR- DE- PT- RU- ES- UK,7,1,84798464,85,Games, Simulation, Strategy,NA,19/06/2017,30/11/2019,30
1237460604,Kscope GO,2,,0,0,0,0,4,EN,1,1,25773056,26,Games, Social Networking, Simulation, Strategy,26/06/2017,30/11/2019,30
